Date,Open,High,Low,Close,Adj Close,Volume
2023-03-28,25.450001,25.500000,25.000000,25.299999,25.299999,10834625
2023-03-29,25.700001,26.100000,25.000000,25.600000,25.600000,10949565
2023-03-30,25.400000,26.549999,25.100000,26.200001,26.200001,16018114
2023-03-31,26.400000,26.400000,24.150000,24.700001,24.700001,27645520
2023-04-03,24.650000,24.900000,23.900000,24.200001,24.200001,10986515
2023-04-04,23.900000,24.200001,23.200001,23.650000,23.650000,21976176
2023-04-06,23.549999,24.100000,23.150000,24.000000,24.000000,10554304
2023-04-11,24.299999,24.700001,24.049999,24.350000,24.350000,9395013
2023-04-12,24.250000,25.000000,24.250000,24.350000,24.350000,5879110
2023-04-13,24.200001,24.750000,24.049999,24.750000,24.750000,6522781
2023-04-14,24.750000,24.900000,24.200001,24.350000,24.350000,6482247
2023-04-17,24.299999,25.200001,24.100000,25.049999,25.049999,7691543
2023-04-18,24.850000,25.250000,24.650000,24.950001,24.950001,6498425
2023-04-19,24.950001,25.000000,24.150000,24.200001,24.200001,7829478
2023-04-20,24.450001,25.150000,24.250000,25.100000,25.100000,7942100
2023-04-21,25.000000,25.250000,24.600000,24.799999,24.799999,11415487
2023-04-24,24.950001,25.000000,23.850000,24.049999,24.049999,10832335
2023-04-25,24.100000,24.350000,23.650000,23.799999,23.799999,5220729
2023-04-26,23.950001,24.350000,23.700001,23.799999,23.799999,5537004
2023-04-27,23.650000,24.100000,23.549999,23.750000,23.750000,9081731
2023-04-28,24.000000,25.600000,24.000000,25.450001,25.450001,16824585
2023-05-02,25.600000,25.799999,25.000000,25.250000,25.250000,10534135
2023-05-03,24.799999,25.799999,24.799999,25.799999,25.799999,6457789
2023-05-04,25.549999,25.650000,25.250000,25.450001,25.450001,11568053
2023-05-05,25.799999,25.799999,23.850000,24.200001,24.200001,11980660
2023-05-08,24.299999,24.350000,23.700001,24.299999,24.299999,9638812
2023-05-09,24.299999,24.500000,23.850000,24.000000,24.000000,13999729
2023-05-10,24.049999,24.600000,24.000000,24.100000,24.100000,8798133
2023-05-11,24.049999,24.250000,23.700001,24.000000,24.000000,6996240
2023-05-12,24.049999,24.150000,23.500000,23.500000,23.500000,5769054
2023-05-15,23.500000,23.950001,23.250000,23.549999,23.549999,6922142
2023-05-16,23.700001,23.799999,23.450001,23.650000,23.650000,4811917
2023-05-17,23.700001,23.700001,22.750000,22.850000,22.850000,6892516
2023-05-18,22.900000,23.600000,22.900000,23.150000,23.150000,6833485
2023-05-19,22.900000,23.750000,22.750000,23.350000,23.350000,7855615
2023-05-22,23.350000,24.049999,23.299999,23.750000,23.750000,8933334
2023-05-23,23.950001,24.150000,23.500000,23.700001,23.700001,8657510
2023-05-24,23.700001,24.100000,23.250000,23.450001,23.450001,11083922
2023-05-25,23.350000,23.350000,22.850000,22.850000,22.850000,7406026
2023-05-29,23.400000,23.549999,22.549999,22.549999,22.549999,6555293
2023-05-30,22.700001,23.000000,22.250000,22.650000,22.650000,7634798
2023-05-31,22.799999,22.950001,22.049999,22.450001,22.450001,24544049
2023-06-01,22.299999,22.500000,22.150000,22.350000,22.350000,13134941
2023-06-02,22.700001,23.650000,22.450001,23.549999,23.549999,27151167
2023-06-05,23.549999,23.750000,23.200001,23.600000,23.600000,9160550
2023-06-06,23.400000,24.049999,23.299999,23.400000,23.400000,7140835
2023-06-07,23.549999,23.850000,23.400000,23.650000,23.650000,6251780
2023-06-08,23.549999,23.850000,23.299999,23.799999,23.799999,6242550
2023-06-09,23.700001,24.150000,23.350000,23.500000,23.500000,10199251
2023-06-12,23.549999,24.150000,23.299999,23.950001,23.950001,13832926
2023-06-13,23.900000,24.049999,23.450001,23.850000,23.850000,11142171
2023-06-14,23.750000,23.900000,23.549999,23.650000,23.650000,15500991
2023-06-15,23.950001,24.549999,23.700001,24.450001,24.450001,7121961
2023-06-16,24.350000,25.100000,24.350000,25.000000,25.000000,17782485
2023-06-19,24.799999,24.799999,24.200001,24.400000,24.400000,8109110
2023-06-20,24.400000,24.650000,24.200001,24.400000,24.400000,8542172
2023-06-21,23.900000,24.700001,23.900000,24.549999,24.549999,9654258
2023-06-23,24.250000,24.549999,23.549999,23.750000,23.750000,4755596
2023-06-26,23.900000,24.200001,23.799999,24.000000,24.000000,6400118
2023-06-27,23.799999,24.650000,23.799999,24.500000,24.500000,8287233
2023-06-28,24.250000,24.750000,24.250000,24.650000,24.650000,9459000
2023-06-29,24.549999,24.549999,24.150000,24.450001,24.450001,9073200
2023-06-30,24.400000,24.750000,24.250000,24.650000,24.650000,13302434
2023-07-03,24.600000,24.650000,23.900000,23.950001,23.950001,8428927
2023-07-04,23.950001,24.150000,23.500000,23.700001,23.700001,6083180
2023-07-05,23.500000,23.750000,23.200001,23.400000,23.400000,7226205
2023-07-06,23.000000,23.700001,22.799999,23.150000,23.150000,8747038
2023-07-07,22.950001,23.350000,22.950001,23.299999,23.299999,9252953
